dataset,source,format,split,label,count
outputs/huerta-batch-snapshot-v1/reviewed-export.json,9154f7f7-86c9-4bad-bcba-47eaf54b93e1,pdf,train,participacion_social_regional,2
outputs/huerta-batch-snapshot-v1/reviewed-export.json,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,campanias_conflictos_militares,0
outputs/huerta-batch-snapshot-v1/reviewed-export.json,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,contexto_colonial_antecedentes,0
outputs/huerta-batch-snapshot-v1/reviewed-export.json,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,crisis_ideas_emancipadoras,0
outputs/huerta-batch-snapshot-v1/reviewed-export.json,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,liderazgos_diplomacia_proyectos,4
outputs/huerta-batch-snapshot-v1/reviewed-export.json,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,no_relevante,11
outputs/huerta-batch-snapshot-v1/reviewed-export.json,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,organizacion_consecuencias_republicanas,27
outputs/huerta-batch-snapshot-v1/reviewed-export.json,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,participacion_social_regional,11
outputs/huerta-batch-snapshot-v1/reviewed-export.json,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,campanias_conflictos_militares,6
outputs/huerta-batch-snapshot-v1/reviewed-export.json,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,contexto_colonial_antecedentes,12
outputs/huerta-batch-snapshot-v1/reviewed-export.json,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,crisis_ideas_emancipadoras,3
outputs/huerta-batch-snapshot-v1/reviewed-export.json,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,liderazgos_diplomacia_proyectos,0
outputs/huerta-batch-snapshot-v1/reviewed-export.json,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,no_relevante,16
outputs/huerta-batch-snapshot-v1/reviewed-export.json,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,organizacion_consecuencias_republicanas,0
outputs/huerta-batch-snapshot-v1/reviewed-export.json,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,participacion_social_regional,21
outputs/huerta-batch-snapshot-v1/reviewed-export.json,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,campanias_conflictos_militares,4
outputs/huerta-batch-snapshot-v1/reviewed-export.json,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,contexto_colonial_antecedentes,16
outputs/huerta-batch-snapshot-v1/reviewed-export.json,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,crisis_ideas_emancipadoras,15
outputs/huerta-batch-snapshot-v1/reviewed-export.json,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,liderazgos_diplomacia_proyectos,4
outputs/huerta-batch-snapshot-v1/reviewed-export.json,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,no_relevante,16
outputs/huerta-batch-snapshot-v1/reviewed-export.json,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,organizacion_consecuencias_republicanas,15
outputs/huerta-batch-snapshot-v1/reviewed-export.json,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,participacion_social_regional,11
outputs/huerta-batch-snapshot-v1/reviewed-export.json,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,campanias_conflictos_militares,10
outputs/huerta-batch-snapshot-v1/reviewed-export.json,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,contexto_colonial_antecedentes,0
outputs/huerta-batch-snapshot-v1/reviewed-export.json,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,crisis_ideas_emancipadoras,0
outputs/huerta-batch-snapshot-v1/reviewed-export.json,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,liderazgos_diplomacia_proyectos,6
outputs/huerta-batch-snapshot-v1/reviewed-export.json,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,no_relevante,4
outputs/huerta-batch-snapshot-v1/reviewed-export.json,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,organizacion_consecuencias_republicanas,0
outputs/huerta-batch-snapshot-v1/reviewed-export.json,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,participacion_social_regional,26
outputs/huerta-snapshot-v1/reviewed-export.json,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,campanias_conflictos_militares,1
outputs/huerta-snapshot-v1/reviewed-export.json,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,contexto_colonial_antecedentes,6
outputs/huerta-snapshot-v1/reviewed-export.json,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,crisis_ideas_emancipadoras,28
outputs/huerta-snapshot-v1/reviewed-export.json,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,liderazgos_diplomacia_proyectos,21
outputs/huerta-snapshot-v1/reviewed-export.json,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,no_relevante,28
outputs/huerta-snapshot-v1/reviewed-export.json,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,organizacion_consecuencias_republicanas,1
outputs/huerta-snapshot-v1/reviewed-export.json,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,participacion_social_regional,18
outputs/huerta-snapshot-v1/reviewed-export.json,15e52806-3d75-4117-937d-7c7eda594579,youtube,test,campanias_conflictos_militares,1
outputs/huerta-snapshot-v1/reviewed-export.json,15e52806-3d75-4117-937d-7c7eda594579,youtube,test,contexto_colonial_antecedentes,14
outputs/huerta-snapshot-v1/reviewed-export.json,15e52806-3d75-4117-937d-7c7eda594579,youtube,test,crisis_ideas_emancipadoras,22
outputs/huerta-snapshot-v1/reviewed-export.json,15e52806-3d75-4117-937d-7c7eda594579,youtube,test,liderazgos_diplomacia_proyectos,1
outputs/huerta-snapshot-v1/reviewed-export.json,15e52806-3d75-4117-937d-7c7eda594579,youtube,test,no_relevante,22
outputs/huerta-snapshot-v1/reviewed-export.json,15e52806-3d75-4117-937d-7c7eda594579,youtube,test,organizacion_consecuencias_republicanas,2
outputs/huerta-snapshot-v1/reviewed-export.json,15e52806-3d75-4117-937d-7c7eda594579,youtube,test,participacion_social_regional,10
outputs/huerta-snapshot-v1/reviewed-export.json,17552e18-8e04-53f8-a48f-b60ed56fbbd0,pdf,train,campanias_conflictos_militares,0
outputs/huerta-snapshot-v1/reviewed-export.json,17552e18-8e04-53f8-a48f-b60ed56fbbd0,pdf,train,contexto_colonial_antecedentes,1
outputs/huerta-snapshot-v1/reviewed-export.json,17552e18-8e04-53f8-a48f-b60ed56fbbd0,pdf,train,crisis_ideas_emancipadoras,0
outputs/huerta-snapshot-v1/reviewed-export.json,17552e18-8e04-53f8-a48f-b60ed56fbbd0,pdf,train,liderazgos_diplomacia_proyectos,0
outputs/huerta-snapshot-v1/reviewed-export.json,17552e18-8e04-53f8-a48f-b60ed56fbbd0,pdf,train,no_relevante,0
outputs/huerta-snapshot-v1/reviewed-export.json,17552e18-8e04-53f8-a48f-b60ed56fbbd0,pdf,train,organizacion_consecuencias_republicanas,0
outputs/huerta-snapshot-v1/reviewed-export.json,17552e18-8e04-53f8-a48f-b60ed56fbbd0,pdf,train,participacion_social_regional,1
outputs/huerta-snapshot-v1/reviewed-export.json,48262fb6-dee2-531e-b001-536c5928a9ca,pdf,train,campanias_conflictos_militares,0
outputs/huerta-snapshot-v1/reviewed-export.json,48262fb6-dee2-531e-b001-536c5928a9ca,pdf,train,contexto_colonial_antecedentes,0
outputs/huerta-snapshot-v1/reviewed-export.json,48262fb6-dee2-531e-b001-536c5928a9ca,pdf,train,crisis_ideas_emancipadoras,1
outputs/huerta-snapshot-v1/reviewed-export.json,48262fb6-dee2-531e-b001-536c5928a9ca,pdf,train,liderazgos_diplomacia_proyectos,0
outputs/huerta-snapshot-v1/reviewed-export.json,48262fb6-dee2-531e-b001-536c5928a9ca,pdf,train,no_relevante,0
outputs/huerta-snapshot-v1/reviewed-export.json,48262fb6-dee2-531e-b001-536c5928a9ca,pdf,train,organizacion_consecuencias_republicanas,0
outputs/huerta-snapshot-v1/reviewed-export.json,48262fb6-dee2-531e-b001-536c5928a9ca,pdf,train,participacion_social_regional,0
outputs/huerta-snapshot-v1/reviewed-export.json,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,campanias_conflictos_militares,6
outputs/huerta-snapshot-v1/reviewed-export.json,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,contexto_colonial_antecedentes,0
outputs/huerta-snapshot-v1/reviewed-export.json,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,crisis_ideas_emancipadoras,6
outputs/huerta-snapshot-v1/reviewed-export.json,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,liderazgos_diplomacia_proyectos,22
outputs/huerta-snapshot-v1/reviewed-export.json,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,no_relevante,17
outputs/huerta-snapshot-v1/reviewed-export.json,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,organizacion_consecuencias_republicanas,12
outputs/huerta-snapshot-v1/reviewed-export.json,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,participacion_social_regional,2
outputs/huerta-snapshot-v1/reviewed-export.json,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,campanias_conflictos_militares,1
outputs/huerta-snapshot-v1/reviewed-export.json,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,contexto_colonial_antecedentes,0
outputs/huerta-snapshot-v1/reviewed-export.json,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,crisis_ideas_emancipadoras,19
outputs/huerta-snapshot-v1/reviewed-export.json,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,liderazgos_diplomacia_proyectos,15
outputs/huerta-snapshot-v1/reviewed-export.json,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,no_relevante,28
outputs/huerta-snapshot-v1/reviewed-export.json,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,organizacion_consecuencias_republicanas,6
outputs/huerta-snapshot-v1/reviewed-export.json,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,participacion_social_regional,3
outputs/huerta-snapshot-v1/reviewed-export.json,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,campanias_conflictos_militares,70
outputs/huerta-snapshot-v1/reviewed-export.json,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,contexto_colonial_antecedentes,52
outputs/huerta-snapshot-v1/reviewed-export.json,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,crisis_ideas_emancipadoras,6
outputs/huerta-snapshot-v1/reviewed-export.json,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,liderazgos_diplomacia_proyectos,43
outputs/huerta-snapshot-v1/reviewed-export.json,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,no_relevante,13
outputs/huerta-snapshot-v1/reviewed-export.json,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,organizacion_consecuencias_republicanas,59
outputs/huerta-snapshot-v1/reviewed-export.json,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,participacion_social_regional,1
outputs/huerta-snapshot-v1/reviewed-export.json,9154f7f7-86c9-4bad-bcba-47eaf54b93e1,pdf,train,campanias_conflictos_militares,0
outputs/huerta-snapshot-v1/reviewed-export.json,9154f7f7-86c9-4bad-bcba-47eaf54b93e1,pdf,train,contexto_colonial_antecedentes,0
outputs/huerta-snapshot-v1/reviewed-export.json,9154f7f7-86c9-4bad-bcba-47eaf54b93e1,pdf,train,crisis_ideas_emancipadoras,2
outputs/huerta-snapshot-v1/reviewed-export.json,9154f7f7-86c9-4bad-bcba-47eaf54b93e1,pdf,train,liderazgos_diplomacia_proyectos,5
outputs/huerta-snapshot-v1/reviewed-export.json,9154f7f7-86c9-4bad-bcba-47eaf54b93e1,pdf,train,no_relevante,1
outputs/huerta-snapshot-v1/reviewed-export.json,9154f7f7-86c9-4bad-bcba-47eaf54b93e1,pdf,train,organizacion_consecuencias_republicanas,8
outputs/huerta-snapshot-v1/reviewed-export.json,9154f7f7-86c9-4bad-bcba-47eaf54b93e1,pdf,train,participacion_social_regional,2
outputs/huerta-snapshot-v1/reviewed-export.json,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,campanias_conflictos_militares,0
outputs/huerta-snapshot-v1/reviewed-export.json,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,contexto_colonial_antecedentes,0
outputs/huerta-snapshot-v1/reviewed-export.json,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,crisis_ideas_emancipadoras,0
outputs/huerta-snapshot-v1/reviewed-export.json,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,liderazgos_diplomacia_proyectos,4
outputs/huerta-snapshot-v1/reviewed-export.json,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,no_relevante,11
outputs/huerta-snapshot-v1/reviewed-export.json,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,organizacion_consecuencias_republicanas,27
outputs/huerta-snapshot-v1/reviewed-export.json,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,participacion_social_regional,11
outputs/huerta-snapshot-v1/reviewed-export.json,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,campanias_conflictos_militares,6
outputs/huerta-snapshot-v1/reviewed-export.json,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,contexto_colonial_antecedentes,12
outputs/huerta-snapshot-v1/reviewed-export.json,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,crisis_ideas_emancipadoras,3
outputs/huerta-snapshot-v1/reviewed-export.json,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,liderazgos_diplomacia_proyectos,0
outputs/huerta-snapshot-v1/reviewed-export.json,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,no_relevante,16
outputs/huerta-snapshot-v1/reviewed-export.json,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,organizacion_consecuencias_republicanas,0
outputs/huerta-snapshot-v1/reviewed-export.json,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,participacion_social_regional,21
outputs/huerta-snapshot-v1/reviewed-export.json,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,campanias_conflictos_militares,4
outputs/huerta-snapshot-v1/reviewed-export.json,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,contexto_colonial_antecedentes,16
outputs/huerta-snapshot-v1/reviewed-export.json,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,crisis_ideas_emancipadoras,15
outputs/huerta-snapshot-v1/reviewed-export.json,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,liderazgos_diplomacia_proyectos,4
outputs/huerta-snapshot-v1/reviewed-export.json,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,no_relevante,16
outputs/huerta-snapshot-v1/reviewed-export.json,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,organizacion_consecuencias_republicanas,15
outputs/huerta-snapshot-v1/reviewed-export.json,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,participacion_social_regional,11
outputs/huerta-snapshot-v1/reviewed-export.json,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,campanias_conflictos_militares,10
outputs/huerta-snapshot-v1/reviewed-export.json,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,contexto_colonial_antecedentes,0
outputs/huerta-snapshot-v1/reviewed-export.json,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,crisis_ideas_emancipadoras,0
outputs/huerta-snapshot-v1/reviewed-export.json,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,liderazgos_diplomacia_proyectos,6
outputs/huerta-snapshot-v1/reviewed-export.json,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,no_relevante,4
outputs/huerta-snapshot-v1/reviewed-export.json,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,organizacion_consecuencias_republicanas,0
outputs/huerta-snapshot-v1/reviewed-export.json,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,participacion_social_regional,26
outputs/maintenance-no-changes/snapshot.json,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,campanias_conflictos_militares,1
outputs/maintenance-no-changes/snapshot.json,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,contexto_colonial_antecedentes,6
outputs/maintenance-no-changes/snapshot.json,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,crisis_ideas_emancipadoras,29
outputs/maintenance-no-changes/snapshot.json,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,liderazgos_diplomacia_proyectos,21
outputs/maintenance-no-changes/snapshot.json,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,no_relevante,28
outputs/maintenance-no-changes/snapshot.json,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,organizacion_consecuencias_republicanas,1
outputs/maintenance-no-changes/snapshot.json,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,participacion_social_regional,17
outputs/maintenance-no-changes/snapshot.json,15e52806-3d75-4117-937d-7c7eda594579,youtube,test,campanias_conflictos_militares,1
outputs/maintenance-no-changes/snapshot.json,15e52806-3d75-4117-937d-7c7eda594579,youtube,test,contexto_colonial_antecedentes,14
outputs/maintenance-no-changes/snapshot.json,15e52806-3d75-4117-937d-7c7eda594579,youtube,test,crisis_ideas_emancipadoras,22
outputs/maintenance-no-changes/snapshot.json,15e52806-3d75-4117-937d-7c7eda594579,youtube,test,liderazgos_diplomacia_proyectos,1
outputs/maintenance-no-changes/snapshot.json,15e52806-3d75-4117-937d-7c7eda594579,youtube,test,no_relevante,22
outputs/maintenance-no-changes/snapshot.json,15e52806-3d75-4117-937d-7c7eda594579,youtube,test,organizacion_consecuencias_republicanas,2
outputs/maintenance-no-changes/snapshot.json,15e52806-3d75-4117-937d-7c7eda594579,youtube,test,participacion_social_regional,10
outputs/maintenance-no-changes/snapshot.json,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,campanias_conflictos_militares,6
outputs/maintenance-no-changes/snapshot.json,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,contexto_colonial_antecedentes,0
outputs/maintenance-no-changes/snapshot.json,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,crisis_ideas_emancipadoras,6
outputs/maintenance-no-changes/snapshot.json,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,liderazgos_diplomacia_proyectos,22
outputs/maintenance-no-changes/snapshot.json,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,no_relevante,17
outputs/maintenance-no-changes/snapshot.json,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,organizacion_consecuencias_republicanas,12
outputs/maintenance-no-changes/snapshot.json,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,participacion_social_regional,2
outputs/maintenance-no-changes/snapshot.json,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,campanias_conflictos_militares,1
outputs/maintenance-no-changes/snapshot.json,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,contexto_colonial_antecedentes,0
outputs/maintenance-no-changes/snapshot.json,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,crisis_ideas_emancipadoras,19
outputs/maintenance-no-changes/snapshot.json,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,liderazgos_diplomacia_proyectos,15
outputs/maintenance-no-changes/snapshot.json,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,no_relevante,28
outputs/maintenance-no-changes/snapshot.json,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,organizacion_consecuencias_republicanas,6
outputs/maintenance-no-changes/snapshot.json,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,participacion_social_regional,3
outputs/maintenance-no-changes/snapshot.json,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,campanias_conflictos_militares,70
outputs/maintenance-no-changes/snapshot.json,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,contexto_colonial_antecedentes,52
outputs/maintenance-no-changes/snapshot.json,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,crisis_ideas_emancipadoras,6
outputs/maintenance-no-changes/snapshot.json,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,liderazgos_diplomacia_proyectos,42
outputs/maintenance-no-changes/snapshot.json,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,no_relevante,13
outputs/maintenance-no-changes/snapshot.json,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,organizacion_consecuencias_republicanas,59
outputs/maintenance-no-changes/snapshot.json,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,participacion_social_regional,1
outputs/maintenance-no-changes/snapshot.json,9154f7f7-86c9-4bad-bcba-47eaf54b93e1,pdf,train,campanias_conflictos_militares,0
outputs/maintenance-no-changes/snapshot.json,9154f7f7-86c9-4bad-bcba-47eaf54b93e1,pdf,train,contexto_colonial_antecedentes,0
outputs/maintenance-no-changes/snapshot.json,9154f7f7-86c9-4bad-bcba-47eaf54b93e1,pdf,train,crisis_ideas_emancipadoras,2
outputs/maintenance-no-changes/snapshot.json,9154f7f7-86c9-4bad-bcba-47eaf54b93e1,pdf,train,liderazgos_diplomacia_proyectos,5
outputs/maintenance-no-changes/snapshot.json,9154f7f7-86c9-4bad-bcba-47eaf54b93e1,pdf,train,no_relevante,1
outputs/maintenance-no-changes/snapshot.json,9154f7f7-86c9-4bad-bcba-47eaf54b93e1,pdf,train,organizacion_consecuencias_republicanas,8
outputs/maintenance-no-changes/snapshot.json,9154f7f7-86c9-4bad-bcba-47eaf54b93e1,pdf,train,participacion_social_regional,2
outputs/maintenance-no-changes/snapshot.json,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,campanias_conflictos_militares,0
outputs/maintenance-no-changes/snapshot.json,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,contexto_colonial_antecedentes,0
outputs/maintenance-no-changes/snapshot.json,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,crisis_ideas_emancipadoras,0
outputs/maintenance-no-changes/snapshot.json,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,liderazgos_diplomacia_proyectos,4
outputs/maintenance-no-changes/snapshot.json,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,no_relevante,11
outputs/maintenance-no-changes/snapshot.json,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,organizacion_consecuencias_republicanas,27
outputs/maintenance-no-changes/snapshot.json,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,participacion_social_regional,11
outputs/maintenance-no-changes/snapshot.json,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,campanias_conflictos_militares,6
outputs/maintenance-no-changes/snapshot.json,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,contexto_colonial_antecedentes,12
outputs/maintenance-no-changes/snapshot.json,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,crisis_ideas_emancipadoras,3
outputs/maintenance-no-changes/snapshot.json,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,liderazgos_diplomacia_proyectos,0
outputs/maintenance-no-changes/snapshot.json,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,no_relevante,16
outputs/maintenance-no-changes/snapshot.json,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,organizacion_consecuencias_republicanas,0
outputs/maintenance-no-changes/snapshot.json,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,participacion_social_regional,21
outputs/maintenance-no-changes/snapshot.json,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,campanias_conflictos_militares,4
outputs/maintenance-no-changes/snapshot.json,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,contexto_colonial_antecedentes,16
outputs/maintenance-no-changes/snapshot.json,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,crisis_ideas_emancipadoras,15
outputs/maintenance-no-changes/snapshot.json,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,liderazgos_diplomacia_proyectos,4
outputs/maintenance-no-changes/snapshot.json,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,no_relevante,16
outputs/maintenance-no-changes/snapshot.json,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,organizacion_consecuencias_republicanas,15
outputs/maintenance-no-changes/snapshot.json,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,participacion_social_regional,11
outputs/maintenance-no-changes/snapshot.json,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,campanias_conflictos_militares,10
outputs/maintenance-no-changes/snapshot.json,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,contexto_colonial_antecedentes,0
outputs/maintenance-no-changes/snapshot.json,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,crisis_ideas_emancipadoras,0
outputs/maintenance-no-changes/snapshot.json,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,liderazgos_diplomacia_proyectos,6
outputs/maintenance-no-changes/snapshot.json,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,no_relevante,4
outputs/maintenance-no-changes/snapshot.json,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,organizacion_consecuencias_republicanas,0
outputs/maintenance-no-changes/snapshot.json,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,participacion_social_regional,28
outputs/villanueva-snapshot-v1/reviewed-export.json,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,campanias_conflictos_militares,1
outputs/villanueva-snapshot-v1/reviewed-export.json,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,contexto_colonial_antecedentes,6
outputs/villanueva-snapshot-v1/reviewed-export.json,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,crisis_ideas_emancipadoras,28
outputs/villanueva-snapshot-v1/reviewed-export.json,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,liderazgos_diplomacia_proyectos,21
outputs/villanueva-snapshot-v1/reviewed-export.json,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,no_relevante,28
outputs/villanueva-snapshot-v1/reviewed-export.json,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,organizacion_consecuencias_republicanas,1
outputs/villanueva-snapshot-v1/reviewed-export.json,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,participacion_social_regional,18
outputs/villanueva-snapshot-v1/reviewed-export.json,15e52806-3d75-4117-937d-7c7eda594579,youtube,test,campanias_conflictos_militares,1
outputs/villanueva-snapshot-v1/reviewed-export.json,15e52806-3d75-4117-937d-7c7eda594579,youtube,test,contexto_colonial_antecedentes,14
outputs/villanueva-snapshot-v1/reviewed-export.json,15e52806-3d75-4117-937d-7c7eda594579,youtube,test,crisis_ideas_emancipadoras,22
outputs/villanueva-snapshot-v1/reviewed-export.json,15e52806-3d75-4117-937d-7c7eda594579,youtube,test,liderazgos_diplomacia_proyectos,1
outputs/villanueva-snapshot-v1/reviewed-export.json,15e52806-3d75-4117-937d-7c7eda594579,youtube,test,no_relevante,22
